Date,Ticker,Oracle_Score,Decision,Sector,Value_35,Quality_30,Momentum_15,Impact_15,Sentiment_5,F_Score,DCF_Value,DCF_Upside,Graham_Value,Graham_Upside,Pledge_Pct,Holding_Change,Promoter_Adj,Price,SMA_50,SMA_200,RSI,MACD_Hist,BB_Width,Mom_1M,Alpha_6M,Vol_Ratio,DOL,DFL,Arb_Spread,Arb_Action,NSE_Price,BSE_Price,Deriv_Action,Strike,Option_Price,Delta,Leverage,ROI_Speed,Implied_Vol,Sentiment,Sent_Label,News_Count,Macro_Mult,Pre_Macro
2026-02-20,FINCABLES.NS,0.0,REJECT,Others,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0,,,,,,,,,,1.0,1.0,0.0,None,,,None,,,,0.0,0.0,,0.0,Neutral,0,1.0,0.0
2026-02-20,KEC.NS,0.0,REJECT,Construction,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0,,,,,,,,,,1.0,1.0,0.0,None,,,None,,,,0.0,0.0,,0.0,Neutral,0,1.0,0.0
2026-02-20,FEDERALBNK.NS,0.0,REJECT,Financials,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0,,,,,,,,,,1.0,1.0,0.0,None,,,None,,,,0.0,0.0,,0.0,Neutral,0,1.0,0.0
2026-02-20,PPLPHARMA.NS,0.0,REJECT,Healthcare,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0,,,,,,,,,,1.0,1.0,0.0,None,,,None,,,,0.0,0.0,,0.0,Neutral,0,1.0,0.0
2026-02-20,NYKAA.NS,0.0,REJECT,Consumer,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0,,,,,,,,,,1.0,1.0,0.0,None,,,None,,,,0.0,0.0,,0.0,Neutral,0,1.0,0.0
2026-02-20,POONAWALLA.NS,0.0,REJECT,Financials,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0,,,,,,,,,,1.0,1.0,0.0,None,,,None,,,,0.0,0.0,,0.0,Neutral,0,1.0,0.0
2026-02-20,ERIS.NS,0.0,REJECT,Healthcare,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0,,,,,,,,,,1.0,1.0,0.0,None,,,None,,,,0.0,0.0,,0.0,Neutral,0,1.0,0.0
2026-02-20,RKFORGE.NS,0.0,REJECT,Auto,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0,,,,,,,,,,1.0,1.0,0.0,None,,,None,,,,0.0,0.0,,0.0,Neutral,0,1.0,0.0
2026-02-20,PGHH.NS,0.0,REJECT,Consumer,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0,,,,,,,,,,1.0,1.0,0.0,None,,,None,,,,0.0,0.0,,0.0,Neutral,0,1.0,0.0
2026-02-20,EIDPARRY.NS,0.0,REJECT,Consumer,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0,,,,,,,,,,1.0,1.0,0.0,None,,,None,,,,0.0,0.0,,0.0,Neutral,0,1.0,0.0
2026-02-20,LALPATHLAB.NS,0.0,REJECT,Healthcare,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0,,,,,,,,,,1.0,1.0,0.0,None,,,None,,,,0.0,0.0,,0.0,Neutral,0,1.0,0.0
2026-02-20,PNB.NS,0.0,REJECT,Financials,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0,,,,,,,,,,1.0,1.0,0.0,None,,,None,,,,0.0,0.0,,0.0,Neutral,0,1.0,0.0
2026-02-20,RITES.NS,0.0,REJECT,Construction,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0,,,,,,,,,,1.0,1.0,0.0,None,,,None,,,,0.0,0.0,,0.0,Neutral,0,1.0,0.0
2026-02-20,DEVYANI.NS,0.0,REJECT,Consumer,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0,,,,,,,,,,1.0,1.0,0.0,None,,,None,,,,0.0,0.0,,0.0,Neutral,0,1.0,0.0
2026-02-20,RAINBOW.NS,0.0,REJECT,Healthcare,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0,,,,,,,,,,1.0,1.0,0.0,None,,,None,,,,0.0,0.0,,0.0,Neutral,0,1.0,0.0
2026-02-20,RBLBANK.NS,0.0,REJECT,Financials,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0,,,,,,,,,,1.0,1.0,0.0,None,,,None,,,,0.0,0.0,,0.0,Neutral,0,1.0,0.0
